idx,real labels,pred labels,probs
175.0,4.0,4.0,4.984044843503455e-10,1.9033778997368245e-09,4.9825096937183844e-08,6.750509129460625e-08,0.9999998807907104,2.1973267649855188e-10,2.8460656054107858e-09,1.1130722121777126e-08,6.972721844356045e-10,3.7347214210115e-10
180.0,4.0,4.0,1.8735573803496663e-07,6.100925276086855e-08,0.0006737072835676372,0.004643631167709827,0.9946371912956238,9.110252904065419e-06,3.567468229448423e-05,2.7746807518269634e-08,1.9537553797022156e-08,3.022045689249353e-07
247.0,4.0,4.0,2.8662198019446805e-06,1.5855368474149145e-05,0.0011650774395093322,2.9365348382270895e-05,0.9981253743171692,2.5959676008824317e-07,2.27663476835005e-05,0.00023035469348542392,0.0004068284761160612,1.2620816960406955e-06
254.0,4.0,4.0,3.671038820152184e-11,7.65386018453107e-11,4.757983873560079e-08,1.456996642446029e-06,0.9999984502792358,1.2828921036600605e-08,3.536353077038257e-08,3.678398211026668e-11,1.1647087738708706e-09,4.132414549440355e-11
263.0,4.0,4.0,1.0960250484970402e-09,9.26346820051549e-06,7.805023756191076e-07,4.4758930016541854e-05,0.9999377727508545,6.66490632283967e-06,5.970930416765441e-10,5.280221557768527e-07,1.2432703755393959e-08,2.2884530892497423e-07
268.0,4.0,4.0,1.193178746916601e-07,1.3802494436276902e-07,1.1289412213955075e-05,3.651045290098409e-06,0.9999468326568604,3.292223846074194e-05,5.298324978753044e-08,4.959254511049949e-06,9.182000582086403e-08,5.022308258162411e-08
272.0,4.0,4.0,2.706275481489939e-10,1.4992080927395124e-12,4.277564585208893e-06,8.330483751706197e-07,0.9999939203262329,7.282133651642653e-07,1.140655498943488e-07,1.4301036799224676e-07,6.131749968885103e-11,1.7740013017603085e-12
296.0,4.0,9.0,4.1469760617474094e-05,0.00013638814562000334,1.8627137023941032e-06,0.00017112845671363175,0.2000625729560852,0.00468488410115242,2.025824642259977e-06,0.19782543182373047,0.00021818565437570214,0.5968560576438904
299.0,4.0,4.0,2.0846766091153768e-08,3.867100650117861e-12,0.0002135441027348861,0.0005396677297540009,0.999232292175293,2.5404449388588546e-06,1.2026659533148631e-05,1.720124842563564e-08,3.2723304621562477e-10,2.6172239930843944e-09
310.0,4.0,4.0,0.345579594373703,2.0146894996742049e-07,0.0013981523225083947,9.74244721874129e-06,0.6523910760879517,1.4501274563372135e-05,3.26008233741959e-08,0.0005089601618237793,9.156195301329717e-05,6.185670372360619e-06
336.0,4.0,4.0,2.5673092124423036e-11,4.5009343474511354e-10,2.0953839552362297e-08,1.1370349284334225e-06,0.9999985694885254,1.1241374942017046e-08,2.2807485322573484e-07,1.1596902327326575e-09,5.7995244162611925e-09,2.5023370042731585e-08
343.0,4.0,4.0,6.339787635839533e-12,9.81038653091737e-11,1.4509675579088555e-11,1.78409204076857e-10,1.0,3.9060255030420876e-11,6.26769556394402e-12,2.4652457852880616e-09,5.808513392491221e-12,2.532656972597386e-13
345.0,4.0,4.0,8.726267708425439e-08,1.6796772861482623e-09,1.2055901606800035e-05,0.006022302433848381,0.9918679594993591,0.002086627995595336,1.0057962754217442e-05,9.47377884585876e-07,7.331474871641319e-10,8.372938786749273e-09
346.0,4.0,4.0,1.180108370135713e-06,5.161961234989576e-05,0.024172678589820862,0.0008739684708416462,0.9532116055488586,0.0035411848220974207,0.0017703002085909247,0.015557746402919292,1.9669830635393737e-06,0.0008177744457498193
363.0,4.0,4.0,1.3363171092350967e-05,2.0407884271378407e-09,7.444363632203022e-07,8.253930445789592e-07,0.999984860420227,1.0058347754693386e-07,4.413281740056618e-09,8.535757700656177e-08,1.796098736406293e-08,6.856286094425457e-10
372.0,4.0,4.0,5.943168734923177e-10,1.2211325284283703e-09,1.059337417785855e-08,9.505661147102273e-09,1.0,5.755953352837295e-11,3.1799918254193926e-09,3.919343072311676e-09,5.248940726509943e-10,5.87411097541235e-09
378.0,4.0,4.0,8.129412698565375e-10,1.415793704495627e-09,2.5806338044276345e-07,2.2859529735796968e-07,0.9999852180480957,1.3579687220044434e-05,4.2035622982439236e-08,6.454769163610763e-07,1.3105574568281209e-12,2.4104602758256988e-09
381.0,4.0,4.0,1.507661183397513e-11,1.4073600791697505e-11,9.66627794696251e-07,9.642721465752402e-08,0.9999244213104248,1.9869467182687117e-10,7.448110409313813e-05,1.0090432933651527e-09,1.487915173015164e-11,1.179087123076572e-11
390.0,4.0,4.0,0.00391400558874011,1.0396878451501834e-06,5.902530020307495e-08,5.512690108844254e-07,0.9958756566047668,6.271964281268083e-09,1.0762670615838132e-10,2.6147233267437286e-09,0.00020508948364295065,3.5599819057097193e-06
398.0,4.0,4.0,4.004583331607137e-09,5.429904348375203e-08,1.6327538787663798e-06,1.3584312910097651e-05,0.9993465542793274,6.371990224351975e-08,0.0006071568350307643,2.7713393802031305e-09,3.054643821087666e-05,3.294705663847708e-07
399.0,4.0,6.0,8.96118251603184e-07,1.7377636822857312e-06,0.21462543308734894,0.0932164341211319,0.26069265604019165,0.010496426373720169,0.33937355875968933,0.08157520741224289,5.528817155209254e-07,1.717309351079166e-05
414.0,4.0,4.0,1.7585432942723855e-05,4.712858753919136e-06,6.286329153226689e-05,0.003276753704994917,0.9837596416473389,0.001652146689593792,0.0006517631118185818,0.0009380253031849861,0.0013496369356289506,0.008286895230412483
420.0,4.0,4.0,1.5573800027368634e-09,4.2413138973129705e-11,5.864006652700482e-06,5.460931788547896e-06,0.9999877214431763,1.3883273197734525e-07,8.826836506159452e-07,3.0766595937592456e-09,4.684820353872965e-08,2.126476252028997e-11
429.0,4.0,4.0,1.5819339296285762e-06,9.63539736886787e-09,0.00014028692385181785,0.0018575729336589575,0.9979503750801086,3.901962554664351e-05,3.390428219063324e-06,6.849153123766882e-06,4.64216952877905e-07,4.800511987923528e-07
434.0,4.0,4.0,5.996218278847554e-12,4.197680258943848e-10,1.288545831812371e-06,8.224834573411499e-07,0.9999973773956299,6.448039613360379e-08,1.5400532404896694e-08,3.2864735999282857e-07,2.1406119099509624e-09,2.192928130750893e-11
435.0,4.0,4.0,1.1903969365789635e-08,3.110061186362145e-08,1.119418902817415e-05,0.00031797916744835675,0.9969673752784729,0.0012633134610950947,5.262483568913012e-07,0.0014395564794540405,5.618780551941427e-09,2.739462878764698e-08
447.0,4.0,4.0,0.000874693738296628,1.5462305782421026e-06,0.0008120171260088682,0.0003534277493599802,0.9069309830665588,0.029954513534903526,5.135394076205557e-06,0.061065711081027985,4.3638235069920484e-07,1.665622789914778e-06
449.0,4.0,4.0,9.79189917416079e-06,7.159698389713753e-10,0.010328474454581738,0.0001717464328976348,0.9361357688903809,0.05330327898263931,3.1820596632314846e-05,1.897434594866354e-05,9.930881006425807e-09,5.3543697475788576e-08
458.0,4.0,4.0,2.58539330388885e-07,5.526478386030931e-09,1.3917854630562942e-05,1.2944073205289897e-05,0.9999454021453857,9.651387244957732e-08,2.713909634621814e-05,1.7174121846874613e-10,6.667470048293822e-11,1.6179163253582374e-07
477.0,4.0,4.0,0.0036585370544344187,0.0027492225635796785,0.035849638283252716,0.06612233817577362,0.8196387887001038,0.0014811897417530417,0.0043817744590342045,0.005248545203357935,0.0009983957279473543,0.05987159535288811
484.0,4.0,4.0,2.197131188097501e-08,1.6297929672504097e-10,3.9440845966964844e-07,6.055023149542649e-10,0.9999995231628418,4.793895946875182e-09,5.633770672197613e-10,1.6929875812365935e-07,4.97706098556705e-10,2.860370551527325e-10
489.0,4.0,4.0,1.2178380526250976e-10,7.6226053247197e-11,1.7878362257306435e-07,3.288310423954499e-08,0.9999997615814209,8.309754551127924e-10,2.1064943567239425e-08,8.88573936652648e-12,8.796605804883839e-11,5.545752190805331e-10
490.0,4.0,4.0,9.666717232903466e-05,5.951391699454689e-07,1.5450448245246662e-06,2.8838270438313884e-08,0.9998877048492432,1.3474056315132543e-09,3.532691650320885e-08,1.5460175362136397e-08,6.959922757232562e-06,6.4619462136761285e-06
505.0,4.0,4.0,1.2211669400130631e-06,2.1851428755326197e-07,2.462774773448473e-06,3.004734878686577e-07,0.9999922513961792,8.799988293617389e-09,3.9756375969091096e-09,1.2024477200611727e-06,5.203722253099841e-07,1.9004513660547673e-06
520.0,4.0,4.0,9.85596937397304e-09,1.8802476242640864e-10,3.498990281514125e-06,2.7602411023508466e-07,0.9999960660934448,1.5409922582421132e-07,4.043570811518293e-09,4.0005136980880707e-08,2.669335863458855e-09,2.8134217178177323e-10
521.0,4.0,4.0,3.777183774089643e-11,2.3727456111011236e-10,2.869201489374973e-05,8.774591697147116e-05,0.9998828172683716,3.0005747930772486e-07,2.3195380549623223e-07,1.022057247723751e-07,1.0691789675831842e-09,9.308586540468511e-11
526.0,4.0,4.0,5.88820228131226e-07,5.154923314876214e-07,0.0042541902512311935,0.00023630974465049803,0.9504506587982178,5.021032620788901e-07,0.04426625743508339,1.5922097418297199e-07,8.885219671128652e-08,0.0007907349499873817
528.0,4.0,4.0,8.436354371164911e-13,5.8538243696837355e-12,8.273205037712117e-11,2.582721259081211e-10,1.0,4.4070203042423373e-10,3.1963584556926605e-11,1.1769124563798528e-09,1.8674142364828034e-13,1.1576879862737477e-12
543.0,4.0,4.0,5.898828300821002e-12,4.714756141055432e-09,1.0045304588146564e-09,5.436547567683192e-08,0.9999967813491821,2.9543623440986266e-06,7.968764492716218e-08,2.842395208091375e-09,2.858806594230323e-11,5.095311759323318e-12
549.0,4.0,4.0,0.0023945323191583157,1.6647450138407294e-06,0.00042601910536177456,0.04365232214331627,0.9511485695838928,0.0015139871975407004,0.0008327752002514899,2.958933328045532e-05,3.126630190308788e-07,1.8540293922342244e-07
563.0,4.0,4.0,2.50710331783921e-06,8.741000812051425e-08,2.610568685668113e-07,1.5702329392297543e-06,0.9999951124191284,1.0528325589120868e-07,2.6231228744677537e-08,4.853661650372487e-08,7.860761486178092e-10,2.582525553407322e-07
572.0,4.0,4.0,1.1305396441230187e-07,5.206233595345111e-07,5.545818930841051e-05,3.803829531534575e-05,0.9991790652275085,6.372980715241283e-05,1.1873473340529017e-05,0.0006511930841952562,2.8297324483617103e-09,7.984337080380044e-10
581.0,4.0,4.0,6.690583850832432e-12,1.1251348810970008e-11,5.225782653828226e-11,1.0998124633232464e-09,1.0,2.1037633857190485e-09,1.2630424484072478e-09,1.9327388300904857e-10,2.08113929735243e-12,9.989873511750957e-13
616.0,4.0,4.0,1.3864529364582268e-06,7.154572490009059e-09,4.031171556562185e-06,4.160836297728565e-08,0.9999923706054688,4.843159207013059e-09,6.342703784412151e-08,2.1095245301694376e-06,1.709010599704186e-09,1.4753006594148133e-09
621.0,4.0,4.0,0.00027178527670912445,8.260942649940262e-07,0.0022479230538010597,0.00040240492671728134,0.9959214925765991,0.000341640756232664,3.869048370575001e-08,0.0008082815329544246,4.6516310803212946e-09,5.546624379348941e-06
622.0,4.0,4.0,0.00012308060831855983,3.2126843407809247e-09,2.0299612515373155e-05,4.4072098717151675e-06,0.9997931122779846,9.061408263733028e-07,5.705597868654877e-05,1.1379728448446258e-06,1.0596981070420952e-08,4.880854120870026e-08
632.0,4.0,4.0,1.2494101042648253e-07,1.9894931924113735e-08,1.4584757991542574e-05,3.6716181739393505e-07,0.9999816417694092,1.1632717189513642e-07,5.489446230910744e-09,3.0038504519325215e-06,1.0303206465778203e-07,1.5141987663724876e-09
642.0,4.0,4.0,1.7769020033142624e-08,7.606876906152138e-09,0.001060201902873814,2.5508343242108822e-05,0.9988417029380798,6.66385302494632e-09,7.262999133672565e-05,1.8902031051482027e-09,9.198670269938702e-09,3.2939816207999684e-08
660.0,4.0,4.0,0.00020487039000727236,0.0015989916864782572,2.5701551749079954e-06,5.238100857241079e-05,0.918174684047699,0.00018226850079372525,1.532934584247414e-05,0.0005067107849754393,0.07885722815990448,0.0004051150754094124
661.0,4.0,4.0,5.498050654750841e-07,8.313667809733971e-11,0.00032018215279094875,0.006535227410495281,0.9931342601776123,2.6733728191175032e-06,6.654599019384477e-06,3.807288067037007e-07,7.817102867790915e-12,1.199402444029829e-08
665.0,4.0,4.0,4.368857706160689e-12,3.421125427394145e-07,6.296353149082279e-06,5.100739508634433e-05,0.9997151494026184,0.00022286745661403984,9.64206037679105e-07,3.16911973641254e-06,7.33665288521479e-08,2.0995582161731363e-08
669.0,4.0,4.0,3.547525579961075e-07,5.197419028490913e-08,9.091245374293067e-06,2.7692062758433167e-06,0.9997592568397522,8.072352386534476e-08,0.00022371415980160236,4.474063189263688e-06,6.288349396754711e-08,1.5246481410713386e-08
674.0,4.0,4.0,5.446649797846703e-10,7.380434804971081e-12,3.258958531660028e-05,4.648621597880265e-06,0.9999526739120483,2.727484904596622e-08,1.0115481018146966e-05,2.4446267232747232e-08,2.3219242500926995e-11,3.6140368475656715e-10
677.0,4.0,4.0,5.734229280643377e-13,2.0086553947917807e-12,5.583442042045306e-10,7.156666925745014e-11,1.0,1.0797184327171472e-11,4.3580783426477865e-10,1.3815545929496409e-12,8.093009227182202e-13,2.0158960611915688e-10
693.0,4.0,4.0,1.3725961878208182e-07,4.319990409840102e-07,5.580639481195249e-05,0.006991543807089329,0.9893869161605835,4.3224012188147753e-05,0.003520162310451269,3.036756268670615e-08,2.69530140428742e-08,1.839293076955073e-06
705.0,4.0,4.0,5.402789156505605e-06,2.424258016553438e-10,0.025622770190238953,0.0279336366802454,0.9380362629890442,9.107183359446935e-06,0.008392835967242718,1.0518090842737138e-09,1.9778124027425292e-08,8.658206596123819e-09
711.0,4.0,4.0,2.003000787453857e-08,1.0137615191752047e-08,3.883542740368284e-05,1.7504722791272798e-06,0.9999579191207886,3.8724292039660213e-07,5.519197543435439e-08,1.022370611281076e-06,4.890388538569823e-09,1.942585203806857e-09
712.0,4.0,4.0,4.992926733393688e-06,1.3465771608878185e-08,0.017079001292586327,0.00401218980550766,0.9719163179397583,0.0062128352001309395,5.170084841665812e-05,0.0007228790200315416,5.018649940069508e-09,9.426680946944543e-08
725.0,4.0,4.0,4.361391256679781e-05,0.00494906073436141,0.030309729278087616,0.0022125826217234135,0.9560322165489197,9.929137013386935e-05,0.00531574385240674,2.395328374404926e-05,0.00034594209864735603,0.0006679557263851166
758.0,4.0,4.0,1.9878908241732773e-10,3.1782299014793125e-09,1.601463424094618e-07,3.253966133343056e-05,0.9999607801437378,5.676541150023695e-06,7.630637810507324e-07,7.911239996438724e-10,8.959302277844472e-08,1.408291527837946e-08
764.0,4.0,4.0,8.503384663072211e-09,2.778600682873389e-09,1.1299759989924496e-06,3.878647476085462e-05,0.999956488609314,1.8443166993620252e-07,3.0176374821166974e-06,4.1020456365004065e-08,4.3846104524902785e-10,2.439448394397914e-07
780.0,4.0,4.0,3.3359813755851064e-07,5.220416099405156e-09,3.8269840274551825e-07,1.1601024425544892e-06,0.9999690055847168,1.9839577362290584e-05,1.2574658647679371e-08,9.237704944098368e-06,1.0672941003209147e-10,3.278320903632448e-08
816.0,4.0,4.0,7.329368236241862e-05,1.0335330102861917e-07,1.3178118933865335e-05,2.2719063963450026e-06,0.9998998641967773,1.4918501278771146e-07,1.4128782765965298e-07,3.0603782619209596e-08,6.196477642106402e-08,1.1081319826189429e-05
831.0,4.0,4.0,1.2155085187259829e-06,2.8641582048294367e-06,1.2937065548612736e-05,0.0012217623880133033,0.9980525970458984,9.021641017170623e-05,0.000571639568079263,6.9403613451868296e-06,8.166657607944217e-07,3.904767436324619e-05
844.0,4.0,4.0,3.3894269790835097e-07,3.5914949876314495e-06,0.0016418767627328634,0.00029465905390679836,0.9670823812484741,0.0001535705232527107,3.246600317652337e-05,0.03077227622270584,6.12840835856332e-08,1.8722481399890967e-05
856.0,4.0,4.0,5.303603736739326e-11,9.870296246994315e-11,1.0031001806964923e-08,7.3124573063410025e-09,1.0,3.7831229815488143e-10,2.4384946839539623e-10,1.0259183502725477e-09,1.5906092415418627e-11,4.461908273412085e-12
868.0,4.0,4.0,0.0003129680117126554,7.470800483133644e-05,0.03374185040593147,0.023470932617783546,0.9317765235900879,0.0015040733851492405,0.002868954325094819,0.0010820904280990362,0.00011856793571496382,0.005049253348261118
876.0,4.0,4.0,2.593934596006875e-07,3.957337124660398e-09,3.4777710311573173e-07,3.277367795817554e-05,0.9998760223388672,8.948233153205365e-05,3.1842222192324243e-09,1.0224895277133328e-06,7.46288253417049e-10,3.373282764229657e-09
887.0,4.0,4.0,6.476392172771739e-06,1.8222497999431653e-07,0.04057202860713005,2.7710415452020243e-05,0.9593774080276489,1.0761451449070591e-05,5.209747087064898e-06,2.862880990051053e-07,8.623235459026546e-10,2.4479868798721327e-08
904.0,4.0,4.0,0.0002580279833637178,6.808775196986971e-07,1.7192425616485707e-07,5.33604634256335e-06,0.9996606111526489,5.432085526990704e-05,1.8837678226191201e-06,1.691884608590044e-05,3.0440621134886214e-09,2.0513616618700325e-06
925.0,4.0,4.0,1.5920658569257284e-08,8.959085917581433e-09,2.658063976923586e-06,0.00017462094547227025,0.9997941851615906,2.1074929463793524e-05,5.641915322485147e-06,3.775212675805051e-08,7.183736383531425e-10,1.7015878484016866e-06
930.0,4.0,4.0,1.4286649275163654e-05,2.4531469534849748e-05,2.710743046918651e-06,0.0004876271996181458,0.9991077780723572,0.00016395187412854284,1.4956873428673134e-06,1.8156075611841516e-06,7.737982377875596e-05,0.00011829671711893752
934.0,4.0,4.0,8.552484942470073e-09,1.7465441715103225e-07,8.571282523917034e-05,2.4485939320584293e-06,0.9999023675918579,2.9957840297356597e-07,2.5501709188802124e-08,8.863175935402978e-06,2.693717604529411e-08,1.059603782493923e-08
939.0,4.0,4.0,4.075996873353915e-09,1.1205346650555725e-09,1.7033507901942357e-06,0.00043466605711728334,0.9995108842849731,4.529047873802483e-05,7.368703791144071e-06,2.2052708104070007e-08,2.7497211174676295e-09,1.435728904652933e-07
945.0,4.0,4.0,5.518798843695549e-06,4.0126477074409195e-07,1.4809260164838634e-06,1.3446627811219969e-08,0.9999895095825195,3.0559920816131125e-08,6.647802024417615e-07,7.195628768386086e-07,5.3341913108795325e-09,1.6602011783106718e-06
946.0,4.0,4.0,8.512514796166215e-06,1.2093798432033509e-05,1.8708950619839015e-06,7.826888031559065e-05,0.9998455047607422,9.667505764809903e-07,3.865094913635403e-05,4.011788405478001e-06,6.464487114499207e-07,9.492756362305954e-06
951.0,4.0,4.0,1.8261069045788503e-10,5.259365425808182e-12,2.1549872997184139e-07,9.351741937280167e-06,0.9999423027038574,4.540237569017336e-05,2.4765048678432322e-08,2.7590679110289784e-06,5.84518273626794e-13,5.739175194113821e-12
959.0,4.0,4.0,2.798999365616339e-10,9.785123467054291e-08,2.811574972838571e-07,3.2428392415795315e-08,0.9999682903289795,1.7476596170240555e-08,1.8824076519763366e-08,3.137564999633469e-05,9.932464628548132e-09,3.754754285267836e-09
966.0,4.0,4.0,1.9594563749336658e-09,6.473376146232113e-08,1.4340250800159993e-06,1.0912478387581359e-07,0.9969371557235718,0.002857209648936987,1.2809558711524005e-06,0.00020262108591850847,3.114809965509835e-09,1.0219186385995727e-08
976.0,4.0,4.0,2.373612551309634e-05,1.8693814496373307e-08,0.008636044338345528,0.0015956864226609468,0.9890148043632507,5.911232392463717e-07,0.0007281032158061862,2.0631193820008775e-07,7.493542284464638e-07,6.664217266916239e-08
979.0,4.0,4.0,7.768845193822926e-07,1.0898665969705235e-08,0.003954678308218718,0.04587208479642868,0.9492273926734924,0.0009393999353051186,3.2499267490493366e-06,2.138088575520669e-06,1.466503185554302e-08,1.771200004441198e-07
982.0,4.0,4.0,1.922525007103104e-05,3.0760320957057274e-09,4.8602621973259374e-05,6.54602627037093e-05,0.9996732473373413,9.016852709464729e-05,6.739246600773185e-05,3.5970799217466265e-05,1.7415144881738343e-08,8.578781574009042e-10
1001.0,4.0,4.0,3.569388187796285e-11,5.475557784961893e-08,4.582352985949001e-08,1.992939542105887e-05,0.9999598264694214,1.2167070906343724e-07,8.320771627268186e-08,1.9917424651794136e-05,8.4801383692934e-09,1.2687763339958025e-10
1004.0,4.0,4.0,4.51589850583578e-12,1.2165043278278276e-12,2.3576225416377383e-09,1.2682555450282962e-07,0.9999998807907104,4.580552470656585e-08,5.624954668714821e-11,2.1772372349460056e-08,5.861420723785038e-12,1.3610287376286667e-11
1005.0,4.0,4.0,3.823558714088904e-08,3.03903561871266e-07,5.368037091102451e-05,0.0013148087309673429,0.9967619180679321,0.0005335935275070369,0.0012975111603736877,2.5778865619940916e-06,3.995713981908011e-08,3.547213418642059e-05
1007.0,4.0,4.0,4.271179534498515e-07,7.0969514709418036e-09,2.022545231739059e-06,2.012753157032421e-06,0.9811753630638123,0.018817780539393425,6.410204367313099e-09,2.3044592580845347e-06,5.949898906898454e-10,1.6011783898761678e-08
1018.0,4.0,5.0,1.5875373549079086e-07,2.657061122590676e-05,0.0007868532557040453,9.358088391309138e-06,0.4355924427509308,0.5516996383666992,2.1444523667923931e-07,0.011869191192090511,4.581878432219355e-09,1.5497569620492868e-05
1022.0,4.0,4.0,3.012502702404163e-06,3.50706019780489e-10,0.004342785105109215,0.0003487419744487852,0.9689555764198303,0.0024630313273519278,6.422621368074033e-08,0.023886719718575478,7.595259887693828e-08,3.017413519046386e-08
1069.0,4.0,4.0,2.299709207786993e-11,9.620373941920946e-12,3.3440336721923813e-08,6.273867114714449e-08,0.9999998807907104,3.933849690440638e-09,4.0502839970812943e-10,3.819087754375339e-11,8.448349984001291e-13,7.34126509582822e-11
1143.0,4.0,4.0,1.516110792465497e-09,5.005275482972138e-08,2.7011335876347964e-11,6.566417873853092e-13,1.0,6.112642836342275e-09,3.164212669659605e-09,9.218440233382807e-09,1.3441721694040787e-11,1.3166408067977198e-11
1148.0,4.0,4.0,3.5258235220325673e-10,2.7398300295189415e-10,3.26555664287298e-06,2.3827451514080167e-06,0.999993085861206,5.178640627434561e-09,1.3555190889746882e-06,1.516776287902033e-10,4.211662615882794e-11,3.0547758766985567e-10
1158.0,4.0,4.0,0.012442021630704403,6.539893959711662e-09,3.7248770240694284e-05,1.399318875883182e-06,0.9796950817108154,3.2179100344364997e-06,3.1639868502963964e-10,0.007819361984729767,1.5894331681920448e-06,1.4143088478135724e-08
1169.0,4.0,4.0,3.0920942889478553e-12,2.144731753306317e-10,3.264703785088585e-10,1.0891145763025634e-08,1.0,5.659571034044575e-09,4.794956653952909e-10,5.871114011624101e-11,5.781998491105611e-11,5.0229032738657864e-11
1182.0,4.0,4.0,1.7606726077090684e-09,2.1484871659538385e-09,4.3376446878795605e-10,3.4701172491047316e-11,1.0,2.3447699337708627e-09,3.0424725239175388e-12,1.341760036410733e-10,3.4157872086382213e-09,1.3204118909371232e-09
1203.0,4.0,4.0,4.278149572201073e-05,0.0003224952961318195,0.016254032030701637,0.007529871538281441,0.8930132389068604,0.04679938778281212,0.0011217495193704963,0.012158803641796112,0.02224740758538246,0.0005102382856421173
1212.0,4.0,4.0,3.7014609688412747e-07,1.197896608573501e-07,0.00043495430145412683,0.00022368697682395577,0.9990906715393066,8.00265411271539e-07,0.0002492656640242785,1.4812282067566684e-08,2.756324501973495e-09,1.5850069701173197e-07
1221.0,4.0,4.0,2.921135546785081e-07,7.857398620636502e-10,1.5659334167139605e-05,6.846832434348471e-08,0.9999830722808838,7.488324627047405e-09,6.983898970247537e-08,6.458529711039773e-09,8.203738275369687e-07,1.33582718220282e-08
1225.0,4.0,4.0,3.567358135114773e-06,9.540029168420006e-06,0.016158703714609146,0.10312888771295547,0.8802767395973206,5.393057563196635e-06,0.00037512846756726503,3.783629654208198e-05,4.396566666287072e-08,4.252728558640229e-06
